prompt_id,prompt_text,prompt_generation_mode,prompt_framing,split,pair_id,pair_role,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,amount_bucket,risk_context,emotion_context,confound_axis,behavior_target,asks_for_behavior,expected_output_format,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,expected_direction,notes
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__medium__none__paired__heldout_pair_1__paper_open,"Read the following short scenario.

Scenario:
Elena's stock in a biotech firm fell sharply after a clinical trial setback. The loss shows clearly on her brokerage statement, but the shares remain in her portfolio unsold. She checks the market data each morning, aware the position is still open and subject to further change.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__medium__none__paired__heldout_pair_1,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__medium__none__paired,finance_investments,realization,,none,neutral,none,none,paper_open,loss,medium,none,,,none,false,,none,paper_open,heldout_pair_1_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired contrast scenarios for the finance/investments domain, consistent with all metadata attributes. Both involve a loss outcome, neutral affect and risk orientation, and differ only in the realization framing. Prompts follow the required template structure and avoid forbidden labels."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__medium__none__paired__heldout_pair_1__realized_closed,"Read the following short scenario.

Scenario:
Elena's stock in a biotech firm fell sharply after a clinical trial setback. She decided to sell all her shares last week, finalizing the loss and removing the position from her portfolio. The cash from the sale has now been deposited into her account.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__medium__none__paired__heldout_pair_1,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__medium__none__paired,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,medium,none,,,none,false,,none,realized_closed,heldout_pair_1_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired contrast scenarios for the finance/investments domain, consistent with all metadata attributes. Both involve a loss outcome, neutral affect and risk orientation, and differ only in the realization framing. Prompts follow the required template structure and avoid forbidden labels."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__medium__none__paired__heldout_money_001__paper_open,"Read the following short scenario.

Scenario:
Chloe monitored the price of a digital asset she had acquired six months prior. Its current valuation indicated a modest paper gain compared to her purchase cost. The asset remained in her portfolio, its value fluctuating with market conditions. The unrealized gain was visible on her financial dashboard but had not been converted to cash.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__medium__none__paired__heldout_money_001,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__medium__none__paired,finance_investments,realization,,none,neutral,none,none,paper_open,neutral,medium,none,,,none,false,,none,paper_open,heldout_money_001_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Held-out pair focusing purely on realization framing in finance. Both versions use same actor (Chloe), domain (digital asset), approximate amount (modest gain), and neutral outcome valence (gain). The open version emphasizes the asset is held and gain is unrealized. The closed version emphasizes the sale is executed and gain is realized."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__medium__none__paired__heldout_money_001__realized_closed,"Read the following short scenario.

Scenario:
Chloe monitored the price of a digital asset she had acquired six months prior. Its current valuation indicated a modest gain compared to her purchase cost. She executed a sale order, finalizing the transaction and transferring the proceeds to her bank account. The realized gain was now settled cash, no longer subject to market fluctuations.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__medium__none__paired__heldout_money_001,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__medium__none__paired,finance_investments,realization,,none,neutral,none,none,realized_closed,neutral,medium,none,,,none,false,,none,realized_closed,heldout_money_001_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Held-out pair focusing purely on realization framing in finance. Both versions use same actor (Chloe), domain (digital asset), approximate amount (modest gain), and neutral outcome valence (gain). The open version emphasizes the asset is held and gain is unrealized. The closed version emphasizes the sale is executed and gain is realized."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__large__none__paired__heldout_finance_1__paper_open,"Read the following short scenario.

Scenario:
Marcus checked his brokerage account and saw a $2,400 gain on his shares of a solar energy company. The stock had risen, but he decided to keep holding the position for now.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__large__none__paired__heldout_finance_1,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__large__none__paired,finance_investments,realization,,none,neutral,none,none,paper_open,gain,large,none,,,none,false,,none,paper_open,heldout_finance_1_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired contrast uses the same actor (Marcus), domain (finance/investments), amount bucket (~$2400), outcome valence (gain), and event structure (gain from a solar energy company stock). The paper/open version frames the gain as visible but the position as held. The realized/closed version frames the same gain as received via a finalized sale."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__large__none__paired__heldout_finance_1__realized_closed,"Read the following short scenario.

Scenario:
Marcus sold his shares of a solar energy company and transferred the $2,400 gain into his checking account. The sale was finalized yesterday afternoon.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__large__none__paired__heldout_finance_1,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__large__none__paired,finance_investments,realization,,none,neutral,none,none,realized_closed,gain,large,none,,,none,false,,none,realized_closed,heldout_finance_1_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired contrast uses the same actor (Marcus), domain (finance/investments), amount bucket (~$2400), outcome valence (gain), and event structure (gain from a solar energy company stock). The paper/open version frames the gain as visible but the position as held. The realized/closed version frames the same gain as received via a finalized sale."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired__heldout_realization_money_1__paper_open,"Read the following short scenario.

Scenario:
Diana's portfolio shows a $900 decline in her 100 shares of Veridian Dynamics, which she still holds. The stock's price fell sharply after an earnings miss, and she sees the loss on her screen, but she hasn't sold any position yet. The trade is unsettled and the shares remain in her account.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired__heldout_realization_money_1,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired,finance_investments,realization,,none,neutral,none,none,paper_open,loss,large,none,,,none,false,,none,paper_open,heldout_realization_money_1_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"This pair contrasts an unrealized (paper/open) loss from a stock position still held versus the same realized (realized/closed) loss after selling the shares. The actor, company, share count, and loss amount are identical; only the finality of the outcome changes."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired__heldout_realization_money_1__realized_closed,"Read the following short scenario.

Scenario:
Diana sold her 100 shares of Veridian Dynamics after its price fell sharply, locking in a $900 loss from her investment. The transaction settled and the funds were deposited into her cash balance, finalizing the outcome from the stock's earnings miss. She no longer holds any shares in the company.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired__heldout_realization_money_1,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,large,none,,,none,false,,none,realized_closed,heldout_realization_money_1_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"This pair contrasts an unrealized (paper/open) loss from a stock position still held versus the same realized (realized/closed) loss after selling the shares. The actor, company, share count, and loss amount are identical; only the finality of the outcome changes."
realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__small__none__paired__pair_001__paper_open,"Read the following short scenario.

Scenario:
Alexandra's shares in EnergyPlus are still held in her investment account, showing an unrealized loss of $7,500 as the current market price remains below her purchase price.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__small__none__paired__pair_001,paper_open,heldout_realization_pair,openrouter_generated,llama_maverick,meta-llama/llama-4-maverick,heldout_realization_money,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__small__none__paired,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,pair_001_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,
realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__small__none__paired__pair_001__realized_closed,"Read the following short scenario.

Scenario:
Alexandra sold her EnergyPlus shares, finalizing a loss of $7,500 that was deducted from her account balance after the transaction was settled.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__small__none__paired__pair_001,realized_closed,heldout_realization_pair,openrouter_generated,llama_maverick,meta-llama/llama-4-maverick,heldout_realization_money,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__small__none__paired,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,pair_001_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,
realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__small__none__paired__heldout_realization_money_1__paper_open,"Read the following short scenario.

Scenario:
At the end of Q2, Elara's investment in GreenTech shows a $50,000 gain, still reflected in her portfolio as the market remains open. The stocks are currently trading at $120 per share.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__small__none__paired__heldout_realization_money_1,paper_open,heldout_realization_pair,openrouter_generated,llama_maverick,meta-llama/llama-4-maverick,heldout_realization_money,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__small__none__paired,finance_investments,realization,,none,neutral,none,none,paper_open,neutral,small,none,,,none,false,,none,paper_open,heldout_realization_money_1_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,
realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__small__none__paired__heldout_realization_money_1__realized_closed,"Read the following short scenario.

Scenario:
After selling her GreenTech shares at $120 per share at the end of Q2, Elara finalizes a $50,000 profit, which is now deposited into her bank account. The transaction is complete.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__small__none__paired__heldout_realization_money_1,realized_closed,heldout_realization_pair,openrouter_generated,llama_maverick,meta-llama/llama-4-maverick,heldout_realization_money,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__neutral__small__none__paired,finance_investments,realization,,none,neutral,none,none,realized_closed,neutral,small,none,,,none,false,,none,realized_closed,heldout_realization_money_1_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,
realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__medium__none__paired__heldout_realization_money_1__paper_open,"Read the following short scenario.

Scenario:
At NovaTech's headquarters, Rachel Lee reviews her investment portfolio, noticing that her shares in GreenEnergy have risen to $250,000. The stocks are still listed under her holdings, awaiting her decision to sell or hold longer.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__medium__none__paired__heldout_realization_money_1,paper_open,heldout_realization_pair,openrouter_generated,llama_maverick,meta-llama/llama-4-maverick,heldout_realization_money,realization_vector_heldout_generation_v1__llama_maverick__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__gain__medium__none__paired,finance_investments,realization,,none,neutral,none,none,paper_open,gain,medium,none,,,none,false,,none,paper_open,heldout_realization_money_1_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"The prompts are matched in terms of actor, domain, amount bucket, outcome valence, and event structure. The paper_open version frames the outcome as still held and pending a decision, while the realized_closed version frames the outcome as sold and finalized."
