prompt_id,prompt_text,prompt_generation_mode,prompt_framing,split,pair_id,pair_role,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,amount_bucket,risk_context,emotion_context,confound_axis,behavior_target,asks_for_behavior,expected_output_format,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,expected_direction,notes
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__dir_real_money_02__paper_open,"Read the following short scenario.

Scenario:
Priya holds a bond fund position she purchased for approximately twelve thousand dollars two years ago. The fund's current market value is near fourteen thousand dollars, reflecting a modest positive return. The position remains open, and no redemption request has been submitted to the fund provider.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__dir_real_money_02,paper_open,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,paper_open,gain,small,none,,,none,false,,none,paper_open,dir_real_money_02_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched on actor Priya, bond fund, ~$12k cost basis, ~$14k value, modest gain. Open version: position open, no redemption submitted. Closed version: redemption processed, proceeds transferred. Neutral affect and risk orientation throughout."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__dir_real_money_02__realized_closed,"Read the following short scenario.

Scenario:
Priya had purchased a bond fund position for approximately twelve thousand dollars two years ago. After the fund's market value reached near fourteen thousand dollars, she submitted a full redemption request. The fund provider processed the order and transferred the proceeds to her linked bank account.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__dir_real_money_02,realized_closed,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,realized_closed,gain,small,none,,,none,false,,none,realized_closed,dir_real_money_02_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched on actor Priya, bond fund, ~$12k cost basis, ~$14k value, modest gain. Open version: position open, no redemption submitted. Closed version: redemption processed, proceeds transferred. Neutral affect and risk orientation throughout."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_loss_01__paper_open,"Read the following short scenario.

Scenario:
Marco holds shares in a mid-cap manufacturing firm that have dropped roughly forty percent from his purchase price. The position remains open in his brokerage account, and the current market value sits well below what he originally paid. No sale order has been placed, and the loss exists only as a figure on his portfolio screen.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_loss_01,paper_open,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,dir_real_money_loss_01_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair 01: same actor (Marco), same domain (equity investment), same amount bucket (~40% loss), same outcome valence (loss). Open version frames the loss as a held, unsettled figure; closed version frames it as a completed sale with a posted transaction. Emotion and risk orientation kept neutral throughout."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_loss_01__realized_closed,"Read the following short scenario.

Scenario:
Marco recently sold his entire position in a mid-cap manufacturing firm, closing out shares that had fallen roughly forty percent from his original purchase price. The sale settled two days ago, and the loss now appears as a confirmed entry in his transaction history rather than a fluctuating number on a portfolio screen.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_loss_01,realized_closed,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,dir_real_money_loss_01_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair 01: same actor (Marco), same domain (equity investment), same amount bucket (~40% loss), same outcome valence (loss). Open version frames the loss as a held, unsettled figure; closed version frames it as a completed sale with a posted transaction. Emotion and risk orientation kept neutral throughout."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_loss_02__paper_open,"Read the following short scenario.

Scenario:
Diana purchased a short-term bond fund several months ago and the fund's value has since declined by approximately twelve percent. Her position is still active, and the stated loss reflects current pricing that has not yet been locked in by any redemption. The account balance updates daily but no withdrawal request has been submitted.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_loss_02,paper_open,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,dir_real_money_loss_02_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair 02: same actor (Diana), same domain (bond fund investment), same amount bucket (~12% loss), same outcome valence (loss). Open version frames the loss as pending and mark-to-market; closed version frames it as a completed redemption with settled proceeds. Emotion and risk orientation kept neutral throughout."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_loss_02__realized_closed,"Read the following short scenario.

Scenario:
Diana submitted a full redemption of her short-term bond fund last week, receiving proceeds that reflected a roughly twelve percent decline from her original investment. The transaction has been processed and the net loss is now recorded in her account statement as a finalized figure, with the funds transferred to her cash balance.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_loss_02,realized_closed,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,dir_real_money_loss_02_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair 02: same actor (Diana), same domain (bond fund investment), same amount bucket (~12% loss), same outcome valence (loss). Open version frames the loss as pending and mark-to-market; closed version frames it as a completed redemption with settled proceeds. Emotion and risk orientation kept neutral throughout."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_loss_01__paper_open,"Read the following short scenario.

Scenario:
Marco holds shares in a mid-cap industrial firm that have dropped roughly 18 percent from his purchase price. The position remains open in his brokerage account, and the current value reflects the decline without any sale having taken place. He reviews the statement each morning, noting the gap between what he paid and what the shares are currently worth.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_loss_01,paper_open,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,dir_real_money_loss_01_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair preserves actor (Marco), domain (equities), amount bucket (approx. 18% loss on a mid-cap holding), outcome valence (loss), and event structure (morning statement review). Open version: position held, no sale. Closed version: position sold, proceeds posted. Affect and risk preference kept neutral throughout."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_loss_01__realized_closed,"Read the following short scenario.

Scenario:
Marco recently sold his entire position in a mid-cap industrial firm, locking in a loss of roughly 18 percent relative to his original purchase price. The proceeds have been posted to his brokerage account and the trade is fully settled. He reviews the statement each morning, noting the difference between what he paid and what he received.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_loss_01,realized_closed,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,dir_real_money_loss_01_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair preserves actor (Marco), domain (equities), amount bucket (approx. 18% loss on a mid-cap holding), outcome valence (loss), and event structure (morning statement review). Open version: position held, no sale. Closed version: position sold, proceeds posted. Affect and risk preference kept neutral throughout."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_loss_02__paper_open,"Read the following short scenario.

Scenario:
Diana purchased a small allocation of corporate bonds that have since declined in market value by approximately twelve percent. The bonds are still held in her portfolio and have not been liquidated; the loss appears on her monthly account summary as an unreported figure pending any future transaction. She notes the current valuation each time she logs into the platform.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_loss_02,paper_open,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,dir_real_money_loss_02_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair preserves actor (Diana), domain (corporate bonds), amount bucket (approx. 12% loss on a small allocation), outcome valence (loss), and event structure (platform login review). Open version: bonds held, loss pending any transaction. Closed version: bonds sold, transaction cleared and deposited. No emotional or risk-preference language introduced."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_loss_02__realized_closed,"Read the following short scenario.

Scenario:
Diana sold her entire allocation of corporate bonds last week, finalizing a loss of approximately twelve percent against her original cost. The transaction cleared and the reduced cash amount was deposited into her account. She notes the final settlement figure each time she logs into the platform, confirming the transaction is fully closed.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_loss_02,realized_closed,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,dir_real_money_loss_02_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair preserves actor (Diana), domain (corporate bonds), amount bucket (approx. 12% loss on a small allocation), outcome valence (loss), and event structure (platform login review). Open version: bonds held, loss pending any transaction. Closed version: bonds sold, transaction cleared and deposited. No emotional or risk-preference language introduced."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_loss_01__paper_open,"Read the following short scenario.

Scenario:
Marcus purchased shares in a mid-cap industrial firm eight months ago. The position has since dropped roughly thirty percent, and the loss is visible on his brokerage dashboard each morning. He has not sold any shares, and the position remains open in his portfolio alongside several other holdings.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_loss_01,paper_open,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,dir_real_money_loss_01_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair 01: same actor (Marcus), same domain (equity investment), same amount bucket (~30% loss), same loss valence. Open version: position held, loss visible but unsettled. Closed version: shares sold, loss posted to account. No emotional or risk-preference language introduced."
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_loss_01__realized_closed,"Read the following short scenario.

Scenario:
Marcus purchased shares in a mid-cap industrial firm eight months ago. After the position fell roughly thirty percent, he sold all the shares. The proceeds were deposited into his brokerage cash account, and the transaction now appears as a closed entry in his trade history alongside several other holdings.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_loss_01,realized_closed,realization_pair,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,direction_realization_money,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,dir_real_money_loss_01_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Pair 01: same actor (Marcus), same domain (equity investment), same amount bucket (~30% loss), same loss valence. Open version: position held, loss visible but unsettled. Closed version: shares sold, loss posted to account. No emotional or risk-preference language introduced."
