prompt_id,prompt_text,prompt_generation_mode,prompt_framing,split,pair_id,pair_role,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,amount_bucket,risk_context,emotion_context,confound_axis,behavior_target,asks_for_behavior,expected_output_format,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,expected_direction,notes
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__pair2__paper_open,"Read the following short scenario.

Scenario:
Jordan invested $20,000 in a mutual fund last year. The fund's performance has led to a valuation of $25,000 as of the latest statement in her investment app. She monitors the balance periodically, considering the pending growth.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__pair2,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,paper_open,gain,small,none,,,none,false,,none,paper_open,pair2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,Paired contrast of app-shown value vs. redeemed and received funds; keeps structure and neutrality consistent.
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__pair2__realized_closed,"Read the following short scenario.

Scenario:
Jordan invested $20,000 in a mutual fund last year. The fund's performance has led to a valuation of $25,000, which she redeemed today, receiving $25,000 in her investment app. She reviews the redemption confirmation, noting the finalized return.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__pair2,realized_closed,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,realized_closed,gain,small,none,,,none,false,,none,realized_closed,pair2_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,Paired contrast of app-shown value vs. redeemed and received funds; keeps structure and neutrality consistent.
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__p1__paper_open,"Read the following short scenario.

Scenario:
Alex purchased shares in a technology firm for $10,000 six months ago. A recent market downturn reduced the portfolio's value to $7,000. Alex maintains the position, tracking the ongoing price movements without making changes.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__p1,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,p1_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired finance loss scenario with held vs. sold stock position; neutral tone, ~45 words."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__p1__realized_closed,"Read the following short scenario.

Scenario:
Alex purchased shares in a technology firm for $10,000 six months ago. A recent market downturn reduced the portfolio's value to $7,000. Alex sold the position, finalizing the $3,000 loss in his account records.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__p1,realized_closed,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,p1_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired finance loss scenario with held vs. sold stock position; neutral tone, ~45 words."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__p2__paper_open,"Read the following short scenario.

Scenario:
Jordan invested $15,000 in a diversified mutual fund last year. Economic shifts caused the fund's value to drop to $12,000. Jordan keeps the investment intact, reviewing periodic statements of the current holdings.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__p2,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,p2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired finance loss scenario with held vs. liquidated mutual fund; neutral, varied actor and amount, ~45 words."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__p2__realized_closed,"Read the following short scenario.

Scenario:
Jordan invested $15,000 in a diversified mutual fund last year. Economic shifts caused the fund's value to drop to $12,000. Jordan liquidated the investment, posting the $3,000 loss to his financial records.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__p2,realized_closed,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,p2_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired finance loss scenario with held vs. liquidated mutual fund; neutral, varied actor and amount, ~45 words."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__stock_loss1__paper_open,"Read the following short scenario.

Scenario:
Alex invested in shares of a technology firm a year ago. The stock price has fallen steadily due to market conditions, resulting in an unrealized loss of $6,000 on the position. Alex holds the shares in his brokerage account, tracking daily price movements without making any trades.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__stock_loss1,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,stock_loss1_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired stock holding vs. sale; neutral tone, loss valence preserved, word count ~50."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__stock_loss1__realized_closed,"Read the following short scenario.

Scenario:
Alex invested in shares of a technology firm a year ago. The stock price has fallen steadily due to market conditions, resulting in an unrealized loss of $6,000 on the position. Alex sells the shares through his brokerage account, realizing a $6,000 loss after accounting for the final transaction costs.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__stock_loss1,realized_closed,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,stock_loss1_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired stock holding vs. sale; neutral tone, loss valence preserved, word count ~50."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__bond_loss2__paper_open,"Read the following short scenario.

Scenario:
Jordan bought corporate bonds from an energy company six months back. Interest rate changes have caused the bond values to decline, showing a paper loss of $4,500 in the investment portfolio. Jordan keeps the bonds in the account, reviewing periodic statements and yield updates.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__bond_loss2,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,bond_loss2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired bond holding vs. sale; neutral finance framing, consistent loss amount and structure, ~48 words."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__bond_loss2__realized_closed,"Read the following short scenario.

Scenario:
Jordan bought corporate bonds from an energy company six months back. Interest rate changes have caused the bond values to decline, showing a paper loss of $4,500 in the investment portfolio. Jordan sells the bonds through the account, finalizing a $4,500 loss upon completion of the trade.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__bond_loss2,realized_closed,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,bond_loss2_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired bond holding vs. sale; neutral finance framing, consistent loss amount and structure, ~48 words."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__stock_loss__paper_open,"Read the following short scenario.

Scenario:
Alex invested $10,000 in shares of a technology firm last year. The market value of those shares has since fallen to $7,000, and Alex continues to hold the position in his portfolio.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__stock_loss,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,stock_loss_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched pair contrasts held vs. sold stock position with $3,000 loss, neutral framing."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__stock_loss__realized_closed,"Read the following short scenario.

Scenario:
Alex invested $10,000 in shares of a technology firm last year. The market value of those shares had fallen to $7,000 when Alex sold the position, finalizing the transaction in his account.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__stock_loss,realized_closed,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,stock_loss_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched pair contrasts held vs. sold stock position with $3,000 loss, neutral framing."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__fund_loss__paper_open,"Read the following short scenario.

Scenario:
Jordan allocated $15,000 to a mutual fund focused on energy stocks six months ago. The fund's value has decreased to $12,000 amid sector declines, and Jordan maintains the investment in the portfolio.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__fund_loss,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,fund_loss_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired mutual fund loss scenario with $3,000 decline, preserves neutral tone and structure."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__fund_loss__realized_closed,"Read the following short scenario.

Scenario:
Jordan allocated $15,000 to a mutual fund focused on energy stocks six months ago. The fund's value had decreased to $12,000 amid sector declines when Jordan liquidated the holdings, completing the sale.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__fund_loss,realized_closed,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,fund_loss_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired mutual fund loss scenario with $3,000 decline, preserves neutral tone and structure."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__p1__paper_open,"Read the following short scenario.

Scenario:
Jordan invested $5,000 in a diversified stock portfolio six months ago. The current market value of the holdings stands at $5,500, with positions still open in the investment account. Jordan reviews the unrealized valuation during a routine check of the brokerage statements.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__p1,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,neutral,small,none,,,none,false,,none,paper_open,p1_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired finance scenario with held vs sold stock position; neutral valuation change, no emotion or risk cues; word count ~45 for scenarios."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__p1__realized_closed,"Read the following short scenario.

Scenario:
Jordan invested $5,000 in a diversified stock portfolio six months ago. The holdings reached a market value of $5,500, at which point Jordan sold the entire position. The sale proceeds of $5,500 were deposited into the cash balance of the investment account. Jordan reviews the transaction record in the brokerage statements.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__p1,realized_closed,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,realized_closed,neutral,small,none,,,none,false,,none,realized_closed,p1_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired finance scenario with held vs sold stock position; neutral valuation change, no emotion or risk cues; word count ~45 for scenarios."
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__p2__paper_open,"Read the following short scenario.

Scenario:
Taylor allocated $10,000 to a corporate bond fund last year. The fund's units are presently valued at $10,200 overall, remaining unsold within the investment platform. Taylor examines the pending balance during an account balance update.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__p2,paper_open,realization_pair,openrouter_generated,grok_fast,x-ai/grok-4-fast,direction_realization_money,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,neutral,small,none,,,none,false,,none,paper_open,p2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Paired finance scenario with held vs redeemed bond fund; slight neutral valuation shift, neutral affect and risk; word count ~42 for scenarios."
