prompt_id,prompt_text,prompt_generation_mode,prompt_framing,split,pair_id,pair_role,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,amount_bucket,risk_context,emotion_context,confound_axis,behavior_target,asks_for_behavior,expected_output_format,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,expected_direction,notes
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__pair2__paper_open,"Read the following short scenario.

Scenario:
Daniel purchased stock in a regional manufacturing company several months ago. The market price has risen enough that his holding shows a gain of roughly $12,000 in his portfolio summary. He is still holding the shares, and nothing has been sold, so the increase remains part of an open position.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__pair2,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,paper_open,gain,small,none,,,none,false,,none,paper_open,pair2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,Consistent finance domain and positive outcome with neutral tone; contrast isolates open holding versus closed sale.
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__pair2__realized_closed,"Read the following short scenario.

Scenario:
Daniel purchased stock in a regional manufacturing company several months ago. The market price rose enough to create a gain of roughly $12,000 relative to what he paid. He sold the shares, and the transaction has posted to his account, making the increase part of a completed trade.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003__pair2,realized_closed,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,realized_closed,gain,small,none,,,none,false,,none,realized_closed,pair2_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,Consistent finance domain and positive outcome with neutral tone; contrast isolates open holding versus closed sale.
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair1__paper_open,"Read the following short scenario.

Scenario:
Maya bought shares of a retail company several months ago. The position is now worth about $4,800 less than her purchase price, and the decline is visible on her brokerage screen. She still holds all of the shares, and no sale has been made.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair1,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,pair1_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,Matched investment-loss pair using held position versus sold position framing; neutral tone and same amount bucket.
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair1__realized_closed,"Read the following short scenario.

Scenario:
Maya bought shares of a retail company several months ago. The position ended up about $4,800 below her purchase price, and that result appears in her brokerage records. She has sold all of the shares, and the loss is now finalized.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair1,realized_closed,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,pair1_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,Matched investment-loss pair using held position versus sold position framing; neutral tone and same amount bucket.
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair2__paper_open,"Read the following short scenario.

Scenario:
Daniel invested in an exchange-traded fund earlier this year. Recent market moves have left the holding roughly $12,000 below what he paid, and the lower value is shown in his account summary. He continues to keep the fund in the account, with no transaction closing the position.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair2,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,pair2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched investment-loss pair with identical actor, domain, and event structure; open account value versus completed sale."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair2__realized_closed,"Read the following short scenario.

Scenario:
Daniel invested in an exchange-traded fund earlier this year. Recent market moves left the investment roughly $12,000 below what he paid, and that amount is reflected in his account summary. He has sold the fund, and the loss has been posted as a completed transaction.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair2,realized_closed,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,pair2_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched investment-loss pair with identical actor, domain, and event structure; open account value versus completed sale."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair1__paper_open,"Read the following short scenario.

Scenario:
Maya bought shares of a retail company earlier in the year. The position is now worth about $4,800 less than her purchase price, and the decline is clearly visible in her brokerage account. She still holds all of the shares, and no sale has taken place.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair1,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,pair1_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched finance loss pair using held-versus-sold framing, neutral tone, same actor and amount bucket."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair1__realized_closed,"Read the following short scenario.

Scenario:
Maya bought shares of a retail company earlier in the year. The position ended up about $4,800 below her purchase price, and that loss is now recorded in her brokerage account. She sold all of the shares, and the transaction has already been completed.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair1,realized_closed,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,pair1_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched finance loss pair using held-versus-sold framing, neutral tone, same actor and amount bucket."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair2__paper_open,"Read the following short scenario.

Scenario:
Daniel invested in an energy fund several months ago. At the current market price, the holding is down roughly $12,000 from what he paid, and the lower value is shown on his account summary. He continues to keep the fund in his portfolio without closing the position.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair2,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,pair2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched finance loss pair with identical event structure and neutral framing; open version is held, closed version is exited."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair2__realized_closed,"Read the following short scenario.

Scenario:
Daniel invested in an energy fund several months ago. The investment finished roughly $12,000 below what he paid, and the lower result now appears on his account summary. He exited the fund and closed the position, so the loss has been finalized.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair2,realized_closed,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,pair2_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched finance loss pair with identical event structure and neutral framing; open version is held, closed version is exited."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair1__paper_open,"Read the following short scenario.

Scenario:
After a weak earnings update, Maya's shares in a software company are worth about $4,800 less than when she bought them. She still holds the position in her brokerage account, and the loss is visible on the screen, but she has not sold any of the shares.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair1,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,pair1_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched investment-loss pair with same actor, asset type, amount bucket, and event structure; only holding versus selling differs."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair1__realized_closed,"Read the following short scenario.

Scenario:
After a weak earnings update, Maya's shares in a software company are worth about $4,800 less than when she bought them. She sells the position through her brokerage account, and the loss is recorded after the trade settles.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair1,realized_closed,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,pair1_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched investment-loss pair with same actor, asset type, amount bucket, and event structure; only holding versus selling differs."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair2__paper_open,"Read the following short scenario.

Scenario:
A decline in bond prices leaves Daniel's retirement fund down roughly $12,000 from its earlier value. The fund remains in his account, and the lower balance appears on the latest statement, but no part of the position has been sold.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair2,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,pair2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,Matched retirement-investment loss pair with neutral tone; visible holding state versus finalized sale isolates realization framing.
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair2__realized_closed,"Read the following short scenario.

Scenario:
A decline in bond prices leaves Daniel's retirement fund down roughly $12,000 from its earlier value. He liquidates that portion of the fund, and the lower amount becomes the settled value in his account after the sale.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair2,realized_closed,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,pair2_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,Matched retirement-investment loss pair with neutral tone; visible holding state versus finalized sale isolates realization framing.
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__pair1__paper_open,"Read the following short scenario.

Scenario:
Elena bought shares in a large utility company a few months ago. The position is now worth about $4,800 more than her purchase price, and she is still holding the shares in her brokerage account while reviewing her quarterly finances.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__pair1,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,neutral,small,none,,,none,false,,none,paper_open,pair1_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched finance pair with same actor, gain amount bucket, and review context; only holding versus sold/finalized differs."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__pair1__realized_closed,"Read the following short scenario.

Scenario:
Elena bought shares in a large utility company a few months ago. She later sold the position, and the transaction left her with about $4,800 more than her purchase price as she reviews her quarterly finances.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__pair1,realized_closed,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,realized_closed,neutral,small,none,,,none,false,,none,realized_closed,pair1_realized_closed,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched finance pair with same actor, gain amount bucket, and review context; only holding versus sold/finalized differs."
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__pair2__paper_open,"Read the following short scenario.

Scenario:
Marcus invested in a broad market index fund earlier in the year. The holding is currently down roughly $3,200 from what he put in, and the shares remain in his retirement account as he organizes documents for an annual planning meeting.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__pair2,paper_open,realization_pair,openrouter_generated,gpt54,openai/gpt-5.4,direction_realization_money,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001,finance_investments,realization,,none,neutral,none,none,paper_open,neutral,small,none,,,none,false,,none,paper_open,pair2_paper_open,0.8,17,realization_framing,realized_closed_minus_paper_open,"Matched finance pair with same actor, loss amount bucket, and planning-meeting event structure; open holding versus closed sale contrast only."
