prompt_id,prompt_text,prompt_generation_mode,prompt_framing,split,pair_id,pair_role,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,amount_bucket,risk_context,emotion_context,confound_axis,behavior_target,asks_for_behavior,expected_output_format,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,expected_direction,notes
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired__heldout_realization_money_pair1__paper_open,"Read the following short scenario.

Scenario:
Elena saw that her mutual fund shares were down 800 dollars from her initial purchase. The position remained unsold, and the market had not yet closed for the day. She could see the current value reflected in her brokerage account.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired__heldout_realization_money_pair1,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired,finance_investments,realization,,none,neutral,none,none,paper_open,loss,large,none,,,none,false,,none,paper_open,heldout_realization_money_pair1_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Matched pair for held-out money-domain loss. Paper/open: visible, unsold position before market close. Realized/closed: sold, posted, settled position. Same actor (Elena), domain (investments), amount bucket (800 dollars), outcome valence (loss), and event structure. Neutral affect and risk preference."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired__heldout_realization_money_pair1__realized_closed,"Read the following short scenario.

Scenario:
Elena sold her mutual fund shares, finalizing a loss of 800 dollars from her initial purchase. The transaction posted to her brokerage account, and the funds were settled. The position was now closed.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired__heldout_realization_money_pair1,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__finance_investments__none__neutral__paired__loss__large__none__paired,finance_investments,realization,,none,neutral,none,none,realized_closed,loss,large,none,,,none,false,,none,realized_closed,heldout_realization_money_pair1_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Matched pair for held-out money-domain loss. Paper/open: visible, unsold position before market close. Realized/closed: sold, posted, settled position. Same actor (Elena), domain (investments), amount bucket (800 dollars), outcome valence (loss), and event structure. Neutral affect and risk preference."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__small__none__paired__heldout_refund_filed__paper_open,"Read the following short scenario.

Scenario:
Lena had submitted a claim for a 450 dollar travel refund three weeks ago. The airline's website now displayed the refund as approved, but the money remained in a pending status, not yet transferred to her bank account. She could see the approved amount clearly on her online statement, waiting for the final processing step.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__small__none__paired__heldout_refund_filed,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__small__none__paired,refund_reimbursement,realization,,none,neutral,none,none,paper_open,gain,small,none,,,none,false,,none,paper_open,heldout_refund_filed_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund scenario. Paper/open version: refund approved but pending, not yet in bank. Realized/closed version: refund deposited, transaction completed. Same actor, amount, valence (gain). Neutral affect and risk orientation."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__small__none__paired__heldout_refund_filed__realized_closed,"Read the following short scenario.

Scenario:
Lena had submitted a claim for a 450 dollar travel refund three weeks ago. The airline processed the refund, and the full amount was deposited into her checking account this morning. Her bank's app showed the completed transaction, finalizing the reimbursement process. The money was now available for her to use.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__small__none__paired__heldout_refund_filed,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__small__none__paired,refund_reimbursement,realization,,none,neutral,none,none,realized_closed,gain,small,none,,,none,false,,none,realized_closed,heldout_refund_filed_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund scenario. Paper/open version: refund approved but pending, not yet in bank. Realized/closed version: refund deposited, transaction completed. Same actor, amount, valence (gain). Neutral affect and risk orientation."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__small__none__paired__heldout_refund_kara__paper_open,"Read the following short scenario.

Scenario:
Kara's flight was canceled, and the airline offered a refund for the ticket price. The refund request was submitted and approved, but the funds are still pending transfer to her bank account. She can see the approved refund amount in her travel portal, though the money hasn't arrived yet.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__small__none__paired__heldout_refund_kara,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__small__none__paired,refund_reimbursement,realization,,none,neutral,none,none,paper_open,loss,small,none,,,none,false,,none,paper_open,heldout_refund_kara_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund domain with loss valence (canceled flight). Paper version: refund approved but pending transfer, visible in portal. Realized version: refund deposited, transaction finalized. Neutral affect and risk preference maintained."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__small__none__paired__heldout_refund_kara__realized_closed,"Read the following short scenario.

Scenario:
Kara's flight was canceled, and the airline offered a refund for the ticket price. The refund request was submitted and approved, and the funds have now been deposited into her bank account. She received a confirmation that the transaction is finalized and the money is in her balance.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__small__none__paired__heldout_refund_kara,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__small__none__paired,refund_reimbursement,realization,,none,neutral,none,none,realized_closed,loss,small,none,,,none,false,,none,realized_closed,heldout_refund_kara_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund domain with loss valence (canceled flight). Paper version: refund approved but pending transfer, visible in portal. Realized version: refund deposited, transaction finalized. Neutral affect and risk preference maintained."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__heldout_refund_pending__paper_open,"Read the following short scenario.

Scenario:
Elara noticed a duplicate charge on her credit card statement. She immediately contacted customer support. The representative confirmed the error and said a refund was authorized. Elara sees the pending refund in her online account, but the funds are not yet available for spending.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__heldout_refund_pending,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__medium__none__paired,refund_reimbursement,realization,,none,neutral,none,none,paper_open,gain,medium,none,,,none,false,,none,paper_open,heldout_refund_pending_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund scenario. Open version: refund authorized and visible but pending, not settled. Closed version: same refund finalized, posted, and available. Neutral affect and risk. Fresh details: name Elara, duplicate charge, two-day wait."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__heldout_refund_pending__realized_closed,"Read the following short scenario.

Scenario:
Elara noticed a duplicate charge on her credit card statement. She immediately contacted customer support. The representative confirmed the error and processed a refund. Two days later, Elara checked her account and saw the refunded amount had been fully posted and was now available in her balance.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__heldout_refund_pending,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__medium__none__paired,refund_reimbursement,realization,,none,neutral,none,none,realized_closed,gain,medium,none,,,none,false,,none,realized_closed,heldout_refund_pending_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund scenario. Open version: refund authorized and visible but pending, not settled. Closed version: same refund finalized, posted, and available. Neutral affect and risk. Fresh details: name Elara, duplicate charge, two-day wait."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__heldout_money_refund_pending__paper_open,"Read the following short scenario.

Scenario:
Maya noticed a pending transaction for 48 dollars on her bank statement. It was a refund from the online store, but the amount had not yet been added to her available balance. She saw the entry and knew the money was expected to clear within two business days.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__heldout_money_refund_pending,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__medium__none__paired,refund_reimbursement,realization,,none,neutral,none,none,paper_open,loss,medium,none,,,none,false,,none,paper_open,heldout_money_refund_pending_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired prompts for held-out realization framing in the money domain (refund). The open version uses 'pending' and 'not yet added'. The closed version uses 'processed' and 'posted'. Maintains neutral affect, same actor (Maya), domain (bank refund), amount (~$50), outcome valence (loss reversal), and event structure. Avoids risk and emotion cues."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__heldout_money_refund_pending__realized_closed,"Read the following short scenario.

Scenario:
Maya noticed a processed transaction for 48 dollars on her bank statement. It was a refund from the online store, and the amount had been posted to her available balance. She saw the entry and knew the money was now settled and ready to use.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__heldout_money_refund_pending,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__medium__none__paired,refund_reimbursement,realization,,none,neutral,none,none,realized_closed,loss,medium,none,,,none,false,,none,realized_closed,heldout_money_refund_pending_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired prompts for held-out realization framing in the money domain (refund). The open version uses 'pending' and 'not yet added'. The closed version uses 'processed' and 'posted'. Maintains neutral affect, same actor (Maya), domain (bank refund), amount (~$50), outcome valence (loss reversal), and event structure. Avoids risk and emotion cues."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__large__none__paired__heldout_refund_visible_vs_received__paper_open,"Read the following short scenario.

Scenario:
After his hotel stay, Javier noticed an overcharge on the bill. He contacted the manager, who acknowledged the error. The corrected refund amount is now visible in his online banking app as an expected credit, but it has not yet settled into his account.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__large__none__paired__heldout_refund_visible_vs_received,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__large__none__paired,refund_reimbursement,realization,,none,neutral,none,none,paper_open,gain,large,none,,,none,false,,none,paper_open,heldout_refund_visible_vs_received_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund/reimbursement domain with gain outcome. Paper version uses 'visible...expected...not yet settled' framing. Realized version uses 'received...settled...closing' framing. Actor, event, and outcome valence are identical. Affect and risk orientation are neutral."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__large__none__paired__heldout_refund_visible_vs_received__realized_closed,"Read the following short scenario.

Scenario:
After his hotel stay, Javier noticed an overcharge on the bill. He contacted the manager, who acknowledged the error. The corrected refund amount has now been received and settled into his bank account, closing the matter. The transaction is complete.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__large__none__paired__heldout_refund_visible_vs_received,realized_closed,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__gain__large__none__paired,refund_reimbursement,realization,,none,neutral,none,none,realized_closed,gain,large,none,,,none,false,,none,realized_closed,heldout_refund_visible_vs_received_realized_closed,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund/reimbursement domain with gain outcome. Paper version uses 'visible...expected...not yet settled' framing. Realized version uses 'received...settled...closing' framing. Actor, event, and outcome valence are identical. Affect and risk orientation are neutral."
realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__large__none__paired__heldout_refund_req__paper_open,"Read the following short scenario.

Scenario:
An airline's system shows that Marcus is eligible for a 200 USD refund due to a canceled flight. He sees the amount listed on his online account summary. The refund request is submitted and pending processing. The money has not yet reached his bank account.

Do not answer yet. Continue processing the scenario.",paired_contrast,scenario_continuation,heldout_readout,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__large__none__paired__heldout_refund_req,paper_open,heldout_realization_pair,openrouter_generated,deepseek_v32,deepseek/deepseek-v3.2,heldout_realization_money,realization_vector_heldout_generation_v1__deepseek_v32__heldout_realization_money__heldout_readout__refund_reimbursement__none__neutral__paired__loss__large__none__paired,refund_reimbursement,realization,,none,neutral,none,none,paper_open,loss,large,none,,,none,false,,none,paper_open,heldout_refund_req_paper_open,0.9,29,realization_framing,realized_closed_minus_paper_open,"Paired refund domain prompts with neutral affect. Open version: refund is visible/pending in account. Closed version: same refund is deposited/finalized. Preserves same actor, amount, valence (loss reversed as refund), and event structure without risk or emotion cues."
