trial_id,condition,outcome_type,amount,run_number,model,temperature,prompt_version,prompt_text,response_text,parsed_wager,log_wager,valid,refusal_flag,parse_error_type,timestamp,request_id
46,paper_neutral,paper,0,6,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:37.702559+00:00,req_415b067fbdf54c1381fdcacda572bba6
47,paper_gain_large,paper,150,8,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:38.623271+00:00,req_a922db8922fd4abc87b1698b2e7b8ae2
48,paper_gain_large,paper,150,6,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,150,150.0,5.0106352940962555,True,False,,2026-03-08T23:27:39.296211+00:00,req_eeb7eae119214cb5905098587ab654be
49,paper_loss_medium,paper,-200,10,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50.0,3.912023005428146,True,False,,2026-03-08T23:27:39.860764+00:00,req_740557b79b4c429e816dd4737412168f
50,realized_neutral,realized,-30,8,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:40.466501+00:00,req_2a8c7b4fef3a43f692a249fd58fc233e
51,paper_gain_large,paper,150,3,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,150,150.0,5.0106352940962555,True,False,,2026-03-08T23:27:41.388720+00:00,req_0bf7a70bb5ed4ab19cfee06774e85c27
52,realized_loss_medium,realized,-1800,9,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:42.002254+00:00,req_8067aff2a90841bca0c8dd0600850406
53,realized_gain,realized,200,6,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:42.617166+00:00,req_daf117d691ca408fbf46f7fb211f2816
54,paper_loss_large,paper,-350,8,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:43.337065+00:00,req_cf94fe22377145008f44c88a34529b97
55,realized_loss_medium,realized,-1800,8,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,250,250.0,5.521460917862246,True,False,,2026-03-08T23:27:44.152757+00:00,req_786eb2ee3e1c4bd1982a183bbd625ba8
56,paper_gain_large,paper,150,7,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,150,150.0,5.0106352940962555,True,False,,2026-03-08T23:27:44.729063+00:00,req_357e826936a949e5b9aa235b777eb13b
57,realized_neutral,realized,-30,3,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:45.381520+00:00,req_b7086bc8faa44b9a87966a8fa2cb508b
58,paper_loss_large,paper,-350,7,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50.0,3.912023005428146,True,False,,2026-03-08T23:27:45.991877+00:00,req_567e32f7a919425588de52f33619c6fd
59,realized_neutral,realized,-30,7,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:46.610390+00:00,req_50bcc0da67364ccaaf4db3739ea7d2ac
60,realized_neutral,realized,-30,9,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:47.224604+00:00,req_c245d43f1e4f4af080e373c0e3c2a32e
61,paper_loss_medium,paper,-200,9,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50.0,3.912023005428146,True,False,,2026-03-08T23:27:47.838522+00:00,req_3616817c0f664cefac36c2b8a8bbd61f
62,realized_loss_small,realized,-400,9,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:48.455014+00:00,req_d2d81da279df4076b87921991ba24b4a
63,realized_loss_large,realized,-3500,10,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:49.119645+00:00,req_535d3443fa8b43ddbe3d10281c8f981a
64,paper_gain_large,paper,150,4,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:49.682385+00:00,req_296df5eb757149b99ba411867736de69
65,paper_neutral,paper,0,3,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:50.296612+00:00,req_d552796ac0ab46019483152d83465ae9
66,paper_loss_medium,paper,-200,5,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50.0,3.912023005428146,True,False,,2026-03-08T23:27:51.027097+00:00,req_703f20afc6ef4e6da791276b9dd25f17
67,paper_gain_small,paper,40,6,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 40 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50.0,3.912023005428146,True,False,,2026-03-08T23:27:51.832579+00:00,req_99cbca8ee8dd402e9ba64ae5f0e011e9
68,realized_gain,realized,200,4,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:52.752987+00:00,req_7fe9b59d69c14720ab75e38b98bdad84
69,realized_loss_large,realized,-3500,7,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:53.470969+00:00,req_8aa7853bdd07400f9933045c16360669
70,paper_neutral,paper,0,9,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:54.075275+00:00,req_e75f2b5ccf1e421b9b7c622ec77c902e
71,realized_gain,realized,200,9,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:56.134158+00:00,req_66273a8cfe6f46369bc3ce657e45af91
72,realized_loss_large,realized,-3500,5,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:57.669437+00:00,req_7e4aa2ecfcff4473ba9e3eabaad01f5c
73,paper_neutral,paper,0,8,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:27:58.283127+00:00,req_5a49e9a04e77440f8330676643c3d914
74,realized_neutral,realized,-30,10,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",50,50.0,3.912023005428146,True,False,,2026-03-08T23:27:58.897252+00:00,req_9912f6c5b8ab4460ad0a01e54bd362ae
75,realized_loss_medium,realized,-1800,10,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:28:00.434205+00:00,req_f8b708dd397644579f78c9a3258536f9
76,realized_loss_small,realized,-400,5,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100.0,4.605170185988092,True,False,,2026-03-08T23:28:00.984979+00:00,req_5e3c6cc34f5e48ecac9133d9f9c5a680
